Time,Vehicle X,Vehicle Y,Curvature
1.73079e+09,0,0,0.084771
1.73079e+09,0,0,0.084771
1.73079e+09,0,0,0.084771
1.73079e+09,0,0,0.280876
1.73079e+09,0,0,0.280876
1.73079e+09,0,0,0.280876
1.73079e+09,0,0,0.315334
1.73079e+09,0,0,0.315334
1.73079e+09,0,0,0.315334
1.73079e+09,0,0,0.315334
1.73079e+09,0,0,0.112481
1.73079e+09,0,0,0.112481
1.73079e+09,0,0,0.112481
1.73079e+09,0,0,0.00187688
1.73079e+09,0,0,0.00187688
1.73079e+09,0,0,0.00187688
1.73079e+09,0,0,0.12532
1.73079e+09,0,0,0.12532
1.73079e+09,0,0,0.12532
1.73079e+09,0,0,0.12532
1.73079e+09,0,0,0.192401
1.73079e+09,0,0,0.192401
1.73079e+09,0,0,0.192401
1.73079e+09,0,0,0.246301
1.73079e+09,0,0,0.246301
1.73079e+09,0,0,0.246301
1.73079e+09,0,0,0.0214362
1.73079e+09,0,0,0.0214362
1.73079e+09,0,0,0.0214362
1.73079e+09,0,0,0.0214362
1.73079e+09,0,0,0.434485
1.73079e+09,0,0,0.434485
1.73079e+09,0,0,0.434485
1.73079e+09,0,0,0.154827
1.73079e+09,0,0,0.154827
1.73079e+09,0,0,0.154827
1.73079e+09,0,0,0.120444
1.73079e+09,0,0,0.120444
1.73079e+09,0,0,0.120444
1.73079e+09,0,0,0.369273
1.73079e+09,0,0,0.369273
1.73079e+09,0,0,0.369273
1.73079e+09,0,0,0.369273
1.73079e+09,0,0,0.111798
1.73079e+09,0,0,0.111798
1.73079e+09,0,0,0.111798
1.73079e+09,0,0,0.754825
1.73079e+09,0,0,0.754825
1.73079e+09,0,0,0.754825
1.73079e+09,0,0,0.215577
1.73079e+09,0,0,0.215577
1.73079e+09,0,0,0.215577
1.73079e+09,0,0,0.215577
1.73079e+09,0,0,0.165902
1.73079e+09,0,0,0.165902
1.73079e+09,0,0,0.165902
1.73079e+09,0,0,0.00425058
1.73079e+09,0,0,0.00425058
1.73079e+09,0,0,0.00425058
1.73079e+09,0,0,0.282339
1.73079e+09,0,0,0.282339
1.73079e+09,0,0,0.282339
1.73079e+09,0,0,0.282339
1.73079e+09,0,0,0.233715
1.73079e+09,0,0,0.233715
1.73079e+09,0,0,0.233715
1.73079e+09,0,0,0.512599
1.73079e+09,0,0,0.512599
1.73079e+09,0,0,0.512599
1.73079e+09,0,0,0.397321
1.73079e+09,0,0,0.397321
1.73079e+09,0,0,0.397321
1.73079e+09,0,0,0.230486
1.73079e+09,0,0,0.230486
1.73079e+09,0,0,0.230486
1.73079e+09,0,0,0.230486
1.73079e+09,0,0,0.0840096
1.73079e+09,0,0,0.0840096
1.73079e+09,0,0,0.0840096
1.73079e+09,0,0,0.518815
1.73079e+09,0,0,0.518815
1.73079e+09,0,0,0.518815
1.73079e+09,0,0,0.1128
1.73079e+09,0,0,0.1128
1.73079e+09,0,0,0.1128
1.73079e+09,0,0,0.1128
1.73079e+09,0,0,0.0619268
1.73079e+09,0,0,0.0619268
1.73079e+09,0,0,0.0619268
1.73079e+09,0,0,0.00362382
1.73079e+09,0,0,0.00362382
1.73079e+09,0,0,0.00362382
1.73079e+09,0,0,0.175502
1.73079e+09,0,0,0.175502
1.73079e+09,0,0,0.175502
1.73079e+09,0,0,0.175502
1.73079e+09,0,0,0.184215
1.73079e+09,0,0,0.184215
1.73079e+09,0,0,0.184215
1.73079e+09,0,0,0.427963
1.73079e+09,0,0,0.427963
1.73079e+09,0,0,0.427963
1.73079e+09,0,0,0.480431
1.73079e+09,0,0,0.480431
1.73079e+09,0,0,0.480431
1.73079e+09,0,0,0.0283259
1.73079e+09,0,0,0.0283259
1.73079e+09,0,0,0.0283259
1.73079e+09,0,0,0.0283259
1.73079e+09,0,0,0.120171
1.73079e+09,0,0,0.120171
1.73079e+09,0,0,0.120171
1.73079e+09,0,0,0.164516
1.73079e+09,0,0,0.164516
1.73079e+09,0,0,0.164516
1.73079e+09,0,0,0.250147
1.73079e+09,0,0,0.250147
1.73079e+09,0,0,0.250147
1.73079e+09,0,0,0.250147
1.73079e+09,0,0,0.194127
1.73079e+09,0,0,0.194127
1.73079e+09,0,0,0.194127
1.73079e+09,0,0,0.170116
1.73079e+09,0,0,0.170116
1.73079e+09,0,0,0.170116
1.73079e+09,0,0,0.236394
1.73079e+09,0,0,0.236394
1.73079e+09,0,0,0.236394
1.73079e+09,0,0,0.236394
1.73079e+09,0,0,0.0756072
1.73079e+09,0,0,0.0756072
1.73079e+09,0,0,0.0756072
1.73079e+09,0,0,0.230545
1.73079e+09,0,0,0.230545
1.73079e+09,0,0,0.230545
1.73079e+09,0,0,0.0879256
1.73079e+09,0,0,0.0879256
1.73079e+09,0,0,0.0879256
1.73079e+09,0,0,0.3598
1.73079e+09,0,0,0.3598
1.73079e+09,0,0,0.3598
1.73079e+09,0,0,0.3598
1.73079e+09,0,0,0.544019
1.73079e+09,0,0,0.544019
1.73079e+09,0,0,0.544019
1.73079e+09,0,0,0.109644
1.73079e+09,0,0,0.109644
1.73079e+09,0,0,0.109644
1.73079e+09,0,0,0.0798163
1.73079e+09,0,0,0.0798163
1.73079e+09,0,0,0.0798163
1.73079e+09,0,0,0.0798163
1.73079e+09,0,0,0.448201
1.73079e+09,0,0,0.448201
1.73079e+09,0,0,0.448201
1.73079e+09,0,0,0.468386
1.73079e+09,0,0,0.468386
1.73079e+09,0,0,0.468386
1.73079e+09,0,0,0.252361
1.73079e+09,0,0,0.252361
1.73079e+09,0,0,0.252361
1.73079e+09,0,0,0.252361
1.73079e+09,0,0,0.607643
1.73079e+09,0,0,0.607643
1.73079e+09,0,0,0.607643
1.73079e+09,0,0,0.106389
1.73079e+09,0,0,0.106389
1.73079e+09,0,0,0.106389
1.73079e+09,0,0,0.0783513
1.73079e+09,0,0,0.0783513
1.73079e+09,0,0,0.0783513
1.73079e+09,0,0,0.193341
1.73079e+09,0,0,0.193341
1.73079e+09,0,0,0.193341
1.73079e+09,0,0,0.193341
1.73079e+09,0,0,0.583932
1.73079e+09,0,0,0.583932
1.73079e+09,0,0,0.583932
1.73079e+09,0,0,0.310435
1.73079e+09,0,0,0.310435
1.73079e+09,0,0,0.310435
1.73079e+09,0,0,0.00633043
1.73079e+09,0,0,0.00633043
1.73079e+09,0,0,0.00633043
1.73079e+09,0,0,0.00633043
1.73079e+09,0,0,0.444536
1.73079e+09,0,0,0.444536
1.73079e+09,0,0,0.444536
1.73079e+09,0,0,0.324546
1.73079e+09,0,0,0.324546
1.73079e+09,0,0,0.324546
1.73079e+09,0,0,0.154289
1.73079e+09,0,0,0.154289
1.73079e+09,0,0,0.154289
1.73079e+09,0,0,0.154289
1.73079e+09,0,0,0.359682
1.73079e+09,0,0,0.359682
1.73079e+09,0,0,0.359682
1.73079e+09,0,0,0.401655
1.73079e+09,0,0,0.401655
1.73079e+09,0,0,0.401655
1.73079e+09,0,0,0.165158
1.73079e+09,0,0,0.165158
1.73079e+09,0,0,0.165158
1.73079e+09,0,0,0.539335
1.73079e+09,0,0,0.539335
1.73079e+09,0,0,0.539335
1.73079e+09,0,0,0.539335
1.73079e+09,0,0,0.298286
1.73079e+09,0,0,0.298286
1.73079e+09,0,0,0.298286
1.73079e+09,0,0,0.234245
1.73079e+09,0,0,0.234245
1.73079e+09,0,0,0.234245
1.73079e+09,0,0,0.217251
1.73079e+09,0,0,0.217251
1.73079e+09,0,0,0.217251
1.73079e+09,0,0,0.217251
1.73079e+09,0,0,0.0956138
1.73079e+09,0,0,0.0956138
1.73079e+09,0,0,0.0956138
1.73079e+09,0,0,0.335136
1.73079e+09,0,0,0.335136
1.73079e+09,0,0,0.335136
1.73079e+09,0,0,0.326567
1.73079e+09,0,0,0.326567
1.73079e+09,0,0,0.326567
1.73079e+09,0,0,0.326567
1.73079e+09,0,0,0.217907
1.73079e+09,0,0,0.217907
1.73079e+09,0,0,0.217907
1.73079e+09,0,0,0.0727318
1.73079e+09,0,0,0.0727318
1.73079e+09,0,0,0.0727318
1.73079e+09,0,0,0.53325
1.73079e+09,0,0,0.53325
1.73079e+09,0,0,0.53325
1.73079e+09,0,0,0.02905
1.73079e+09,0,0,0.02905
1.73079e+09,0,0,0.02905
1.73079e+09,0,0,0.02905
1.73079e+09,0,0,0.035614
1.73079e+09,0,0,0.035614
1.73079e+09,0,0,0.035614
1.73079e+09,0,0,0.16573
1.73079e+09,0,0,0.16573
1.73079e+09,0,0,0.16573
1.73079e+09,0,0,0.137423
1.73079e+09,0,0,0.137423
1.73079e+09,0,0,0.137423
1.73079e+09,0,0,0.137423
1.73079e+09,0,0,0.417686
1.73079e+09,0,0,0.417686
1.73079e+09,0,0,0.417686
1.73079e+09,0,0,0.127472
1.73079e+09,0,0,0.127472
1.73079e+09,0,0,0.127472
1.73079e+09,0,0,0.205861
1.73079e+09,0,0,0.205861
1.73079e+09,0,0,0.205861
1.73079e+09,0,0,0.205861
1.73079e+09,0,0,0.258353
1.73079e+09,0,0,0.258353
1.73079e+09,0,0,0.258353
1.73079e+09,0,0,0.191787
1.73079e+09,0,0,0.191787
1.73079e+09,0,0,0.191787
1.73079e+09,0,0,0.230272
1.73079e+09,0,0,0.230272
1.73079e+09,0,0,0.230272
1.73079e+09,0,0,0.0789997
1.73079e+09,0,0,0.0789997
1.73079e+09,0,0,0.0789997
1.73079e+09,0,0,0.0789997
1.73079e+09,0,0,0.0362872
1.73079e+09,0,0,0.0362872
1.73079e+09,0,0,0.0362872
1.73079e+09,0,0,0.153464
1.73079e+09,0,0,0.153464
1.73079e+09,0,0,0.153464
1.73079e+09,0,0,0.0064854
1.73079e+09,0,0,0.0064854
1.73079e+09,0,0,0.0064854
1.73079e+09,0,0,0.0064854
1.73079e+09,0,0,0.147375
1.73079e+09,0,0,0.147375
1.73079e+09,0,0,0.147375
1.73079e+09,0,0,0.7283
1.73079e+09,0,0,0.7283
1.73079e+09,0,0,0.7283
1.73079e+09,0,0,0.518902
1.73079e+09,0,0,0.518902
1.73079e+09,0,0,0.518902
1.73079e+09,0,0,0.518902
1.73079e+09,0,0,0.018383
1.73079e+09,0,0,0.018383
1.73079e+09,0,0,0.018383
1.73079e+09,0,0,0.0673032
1.73079e+09,0,0,0.0673032
1.73079e+09,0,0,0.0673032
1.73079e+09,0,0,0.0065195
1.73079e+09,0,0,0.0065195
1.73079e+09,0,0,0.0065195
1.73079e+09,0,0,0.20929
1.73079e+09,0,0,0.20929
1.73079e+09,0,0,0.20929
1.73079e+09,0,0,0.20929
1.73079e+09,0,0,0.124011
1.73079e+09,0,0,0.124011
1.73079e+09,0,0,0.124011
1.73079e+09,0,0,0.23178
1.73079e+09,0,0,0.23178
1.73079e+09,0,0,0.23178
1.73079e+09,0,0,0.0733765
1.73079e+09,0,0,0.0733765
1.73079e+09,0,0,0.0733765
1.73079e+09,0,0,0.0733765
1.73079e+09,0,0,0.663815
1.73079e+09,0,0,0.663815
1.73079e+09,0,0,0.663815
1.73079e+09,0,0,0.317585
1.73079e+09,0,0,0.317585
1.73079e+09,0,0,0.317585
1.73079e+09,0,0,0.482848
1.73079e+09,0,0,0.482848
1.73079e+09,0,0,0.482848
1.73079e+09,0,0,0.482848
1.73079e+09,0,0,0.208806
1.73079e+09,0,0,0.208806
1.73079e+09,0,0,0.208806
1.73079e+09,0,0,0.00259854
1.73079e+09,0,0,0.00259854
1.73079e+09,0,0,0.00259854
1.73079e+09,0,0,0.52566
1.73079e+09,0,0,0.52566
1.73079e+09,0,0,0.52566
1.73079e+09,0,0,0.547377
1.73079e+09,0,0,0.547377
1.73079e+09,0,0,0.547377
1.73079e+09,0,0,0.547377
1.73079e+09,0,0,0.46765
1.73079e+09,0,0,0.46765
1.73079e+09,0,0,0.46765
1.73079e+09,0,0,0.0275119
1.73079e+09,0,0,0.0275119
1.73079e+09,0,0,0.0275119
1.73079e+09,0,0,0.349716
1.73079e+09,0,0,0.349716
1.73079e+09,0,0,0.349716
1.73079e+09,0,0,0.349716
1.73079e+09,0,0,0.159533
1.73079e+09,0,0,0.159533
1.73079e+09,0,0,0.159533
1.73079e+09,0,0,0.338913
1.73079e+09,0,0,0.338913
1.73079e+09,0,0,0.338913
1.73079e+09,0,0,0.454155
1.73079e+09,0,0,0.454155
1.73079e+09,0,0,0.454155
1.73079e+09,0,0,0.454155
1.73079e+09,0,0,0.320879
1.73079e+09,0,0,0.320879
1.73079e+09,0,0,0.320879
1.73079e+09,0,0,0.534826
1.73079e+09,0,0,0.534826
1.73079e+09,0,0,0.534826
1.73079e+09,0,0,0.178893
1.73079e+09,0,0,0.178893
1.73079e+09,0,0,0.178893
1.73079e+09,0,0,0.0494453
1.73079e+09,0,0,0.0494453
1.73079e+09,0,0,0.0494453
1.73079e+09,0,0,0.0494453
1.73079e+09,0,0,0.155213
1.73079e+09,0,0,0.155213
1.73079e+09,0,0,0.155213
1.73079e+09,0,0,0.0919719
1.73079e+09,0,0,0.0919719
1.73079e+09,0,0,0.0919719
1.73079e+09,0,0,0.0540888
1.73079e+09,0,0,0.0540888
1.73079e+09,0,0,0.0540888
1.73079e+09,0,0,0.0540888
1.73079e+09,0,0,0.107139
1.73079e+09,0,0,0.107139
1.73079e+09,0,0,0.107139
1.73079e+09,0,0,0.23084
1.73079e+09,0,0,0.23084
1.73079e+09,0,0,0.23084
1.73079e+09,0,0,0.0509372
1.73079e+09,0,0,0.0509372
1.73079e+09,0,0,0.0509372
1.73079e+09,0,0,0.0509372
1.73079e+09,0,0,0.0226576
1.73079e+09,0,0,0.0226576
1.73079e+09,0,0,0.0226576
1.73079e+09,0,0,0.000678942
1.73079e+09,0,0,0.000678942
1.73079e+09,0,0,0.000678942
1.73079e+09,0,0,0.111122
1.73079e+09,0,0,0.111122
1.73079e+09,0,0,0.111122
1.73079e+09,0,0,0.0417186
1.73079e+09,0,0,0.0417186
1.73079e+09,0,0,0.0417186
1.73079e+09,0,0,0.0417186
1.73079e+09,0,0,0.699903
1.73079e+09,0,0,0.699903
1.73079e+09,0,0,0.699903
1.73079e+09,0,0,0.082129
1.73079e+09,0,0,0.082129
1.73079e+09,0,0,0.082129
1.73079e+09,0,0,0.0119798
1.73079e+09,0,0,0.0119798
1.73079e+09,0,0,0.0119798
1.73079e+09,0,0,0.0119798
1.73079e+09,0,0,1.02975
1.73079e+09,0,0,1.02975
1.73079e+09,0,0,1.02975
1.73079e+09,0,0,0.343986
1.73079e+09,0,0,0.343986
1.73079e+09,0,0,0.343986
1.73079e+09,0,0,0.108216
1.73079e+09,0,0,0.108216
1.73079e+09,0,0,0.108216
1.73079e+09,0,0,0.108216
1.73079e+09,0,0,0.0339193
1.73079e+09,0,0,0.0339193
1.73079e+09,0,0,0.0339193
1.73079e+09,0,0,0.118777
1.73079e+09,0,0,0.118777
1.73079e+09,0,0,0.118777
1.73079e+09,0,0,0.249903
1.73079e+09,0,0,0.249903
1.73079e+09,0,0,0.249903
1.73079e+09,0,0,0.450439
1.73079e+09,0,0,0.450439
1.73079e+09,0,0,0.450439
1.73079e+09,0,0,0.450439
1.73079e+09,0,0,0.612516
1.73079e+09,0,0,0.612516
1.73079e+09,0,0,0.612516
1.73079e+09,0,0,0.0337404
1.73079e+09,0,0,0.0337404
1.73079e+09,0,0,0.0337404
1.73079e+09,0,0,0.0778377
1.73079e+09,0,0,0.0778377
1.73079e+09,0,0,0.0778377
1.73079e+09,0,0,0.0778377
1.73079e+09,0,0,0.00557801
1.73079e+09,0,0,0.00557801
1.73079e+09,0,0,0.00557801
1.73079e+09,0,0,0.301682
1.73079e+09,0,0,0.301682
1.73079e+09,0,0,0.301682
1.73079e+09,0,0,0.489208
1.73079e+09,0,0,0.489208
1.73079e+09,0,0,0.489208
1.73079e+09,0,0,0.489208
1.73079e+09,0,0,0.194527
1.73079e+09,0,0,0.194527
1.73079e+09,0,0,0.194527
1.73079e+09,0,0,0.151471
1.73079e+09,0,0,0.151471
1.73079e+09,0,0,0.151471
1.73079e+09,0,0,0.260841
1.73079e+09,0,0,0.260841
1.73079e+09,0,0,0.260841
1.73079e+09,0,0,0.273581
1.73079e+09,0,0,0.273581
1.73079e+09,0,0,0.273581
1.73079e+09,0,0,0.273581
1.73079e+09,0,0,0.464614
1.73079e+09,0,0,0.464614
1.73079e+09,0,0,0.464614
1.73079e+09,0,0,0.255941
1.73079e+09,0,0,0.255941
1.73079e+09,0,0,0.255941
1.73079e+09,0,0,0.0874141
1.73079e+09,0,0,0.0874141
1.73079e+09,0,0,0.0874141
1.73079e+09,0,0,0.0874141
1.73079e+09,0,0,0.0226965
1.73079e+09,0,0,0.0226965
1.73079e+09,0,0,0.0226965
1.73079e+09,0,0,0.0672273
1.73079e+09,0,0,0.0672273
1.73079e+09,0,0,0.0672273
1.73079e+09,0,0,0.1972
1.73079e+09,0,0,0.1972
1.73079e+09,0,0,0.1972
1.73079e+09,0,0,0.1972
1.73079e+09,0,0,0.0403132
1.73079e+09,0,0,0.0403132
1.73079e+09,0,0,0.0403132
1.73079e+09,0,0,0.33244
1.73079e+09,0,0,0.33244
1.73079e+09,0,0,0.33244
1.73079e+09,0,0,0.109341
1.73079e+09,0,0,0.109341
1.73079e+09,0,0,0.109341
1.73079e+09,0,0,0.060197
1.73079e+09,0,0,0.060197
1.73079e+09,0,0,0.060197
1.73079e+09,0,0,0.060197
1.73079e+09,0,0,0.145208
1.73079e+09,0,0,0.145208
1.73079e+09,0,0,0.145208
1.73079e+09,0,0,0.256465
1.73079e+09,0,0,0.256465
1.73079e+09,0,0,0.256465
1.73079e+09,0,0,0.396949
1.73079e+09,0,0,0.396949
1.73079e+09,0,0,0.396949
1.73079e+09,0,0,0.396949
1.73079e+09,0,0,0.24623
1.73079e+09,0,0,0.24623
1.73079e+09,0,0,0.24623
1.73079e+09,0,0,0.135279
1.73079e+09,0,0,0.135279
1.73079e+09,0,0,0.135279
1.73079e+09,0,0,0.191922
1.73079e+09,0,0,0.191922
1.73079e+09,0,0,0.191922
1.73079e+09,0,0,0.191922
1.73079e+09,0,0,0.744034
1.73079e+09,0,0,0.744034
1.73079e+09,0,0,0.744034
1.73079e+09,0,0,0.30136
1.73079e+09,0,0,0.30136
1.73079e+09,0,0,0.30136
1.73079e+09,0,0,0.125255
1.73079e+09,0,0,0.125255
1.73079e+09,0,0,0.125255
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.20373
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.415285
1.73079e+09,0,0,0.127356
1.73079e+09,0,0,0.127356
